1377492611284471811,0.24
1377494742150352902,-0.22499999999999992
1377497209457967110,0.40625
1377500396877398019,-0.03333333333333333
1377501760365895686,-0.008333333333333331
1377501870160191488,0.13636363636363635
1377502499444125702,0.225
1377502504838168578,0.32
1377502701357985794,0.0
1377503627779002370,0.19318181818181815
1377504277904551939,0.0
1377505124222918660,0.05
1377505800243998721,0.03333333333333335
1377505895400280068,0.0
1377507718152478724,0.43333333333333335
1377508541137752065,0.0
1377514209110499329,0.4090909090909091
1377514620718551041,0.35
1377517269568249858,0.0
1377518003252781056,0.13636363636363635
1377518171956068352,0.0
1377519903444328448,0.0
1377520493851373575,0.0
1377520615477760003,0.1875
1377520621932871681,0.09771428571428573
1377521257776738305,0.525
1377521390107066369,0.1
1377521863153180683,-0.3
1377522278745903105,0.0
1377524192715927552,0.0
1377525606708088832,0.26875
1377526350408388609,0.0
1377527324996943872,0.1
1377528933076197378,-0.30000000000000004
1377530063290261504,0.0
1377531447196667908,0.7
1377532470833340416,0.08333333333333334
1377533079603064838,0.2857142857142857
1377533582306992129,0.0
1377534359079690240,0.13636363636363635
1377535463091675142,-0.25
1377535591156359170,-0.05
1377536347548774408,0.25
1377538864537997316,0.0
1377540762984804353,0.0
1377543898730352641,-0.4
1377545450199351296,0.25
1377545749446135810,0.5
1377549184622989317,0.0
1377549697951264777,-0.125
1377550820154208256,0.2
1377554173680517120,0.04999999999999999
1377555425634181121,-0.25
1377555849502162946,0.05
1377556637624459265,0.0
1377557976270135296,0.0
1377559071696416770,0.0
1377559545376038918,0.0
1377561598286528512,0.5
1377561819628249093,0.08333333333333333
1377562396936466433,0.0
1377563308220370944,0.4
1377565166192095232,-0.06272727272727271
1377565168662503426,0.0625
1377565413240803334,0.0
1377565711745318913,-0.30000000000000004
1377566757733425152,0.3333333333333333
1377566800959860739,0.0
1377567335293333507,0.25
1377568809196822530,0.0
1377573840910356481,0.0
1377574187376779267,0.0
1377574723169644546,0.0
1377575736140197896,0.0
1377576491605692416,0.0625
1377576611873058819,0.1028409090909091
1377577003990151172,0.3
1377577768356081665,0.0
1377578237648326657,0.0
1377578626053378048,-0.13333333333333333
1377578741979811840,0.13636363636363635
1377578941419036672,-0.04166666666666666
1377579114110980103,0.0
1377579244319088642,0.13636363636363635
1377579283649036288,0.0
1377579881119145984,0.15625
1377580433341308929,0.0
1377581397016113154,0.3
1377582087113412612,0.0
1377582736399945731,-0.125
1377585480875843585,0.0
1377585571879645185,-0.03333333333333333
1377586837875683328,0.5
1377587439380799492,0.13636363636363635
1377589918503948288,0.4954545454545454
1377590203599101956,0.032467532467532464
1377590702503124995,0.0
1377592571015409665,0.0
1377592781259075585,0.2333333333333333
1377592967452573699,0.22000000000000006
1377594058399477760,0.15
1377594727151804420,-0.025
1377594898069721092,-0.05
1377595374102319106,-0.03333333333333333
1377596079592632321,0.0
1377597245323808774,-0.125
1377597316857688065,0.5875
1377597457228513280,0.0
1377597521103585281,0.09545454545454546
1377599271969681409,0.0
1377599465352204290,-0.1
1377599952273215488,-0.16666666666666666
1377600109505093633,0.0
1377600711672930309,0.0
1377601667818995718,0.16011904761904766
1377602936029597696,0.3625
1377603193102798848,-0.06666666666666668
1377603327173726214,0.5375
1377603699405639681,0.125
1377603890091229186,0.0
1377604168886710272,0.5
1377604372855615489,0.5
1377604482436104195,0.0
1377605704685473793,0.059090909090909076
1377605924731359234,0.0
1377606100120375299,0.8
1377606433571700741,-0.2
1377606855833362439,0.0
1377607714029727748,-0.04444444444444445
1377607782426284034,0.0
1377607975343382529,0.0
1377607998365917185,-0.005454545454545457
1377608453095571459,0.4
1377608576307322886,0.0
1377608612214931456,0.5
1377608838896087042,-0.8
1377609701559476227,0.0
1377609704625430529,-0.30000000000000004
1377609707574095872,0.4
1377609837396172805,0.25
1377609907290116098,-0.12121212121212123
1377611268350111745,0.5
1377611278890512388,-0.1
1377611294891720708,0.0
1377611563842949120,0.5
1377611983004987393,0.0
1377612828551548930,0.5
1377613051659177994,0.0
1377613975131656199,0.0
1377614088772091906,0.0
1377614723139657735,0.13446969696969696
1377614808502177798,0.0
1377614864756076544,0.0
1377614982221766656,0.0
1377615253828083713,0.06818181818181818
1377615736252690433,-0.04166666666666666
1377616369332674560,0.0
1377617261851197446,-0.010714285714285704
1377617262996230144,-0.010714285714285704
1377617460233449475,0.31666666666666665
1377617516739067905,0.0
1377618009313935364,0.125
1377618179166502918,0.0
1377618491319189506,-0.1
1377618568162988040,-0.6
1377618955053977601,0.0
1377620948438900745,0.5
1377621041921540097,-0.03333333333333335
1377621155885035521,0.03333333333333333
1377621455366721538,0.0
1377621538913017859,0.0
1377621591526359045,0.13636363636363635
1377621783344463877,0.0
1377622348367589382,0.3125
1377622520233390089,0.7
1377622550801440771,0.31666666666666665
1377622662952927235,0.8
1377622910186164233,0.5
1377623417822838804,-0.1
1377623419412480007,0.16666666666666666
1377623799202451459,0.0
1377623938243698697,0.13636363636363635
1377624132909731842,-0.1
1377624423839236100,0.06500000000000003
1377624425521164304,0.0
1377624514394259457,0.0
1377624649543122947,0.5666666666666668
1377625142466121737,-0.011111111111111108
1377625714678239239,-0.3
1377626296658853897,0.175
1377626462648463360,0.5
1377627035972075533,0.25
1377627171406102538,0.0
1377628336839667715,0.08333333333333333
1377628732802932746,0.5
1377629318499737606,0.0
1377629575123992580,-0.07142857142857142
1377629997016379395,0.0
1377630625369268225,0.4833333333333334
1377630723541065730,0.640625
1377631941239975936,0.0
1377632605328142338,0.5
1377632628895969291,0.55
1377632901651566595,0.45
1377632939811373057,0.5
1377633199258529794,0.21666666666666667
1377633910293598213,0.45
1377634572981174276,0.35
1377634624650637315,0.13636363636363635
1377635213023399941,0.5
1377636126924492806,0.0
1377636252439093265,0.15625
1377636252543901702,0.0
1377636433943404546,0.5
1377637400428474369,0.0
1377637442790952964,0.5666666666666668
1377637610999308289,0.0
1377637640426586114,0.0
1377637747796631553,0.0
1377638855826804743,0.0
1377639379301240836,0.0
1377639412905865219,0.28354978354978355
1377639507873304583,0.13636363636363635
1377639965065060352,0.45
1377640179658158082,0.72
1377640258846785543,0.0
1377640846460383233,0.0
1377641227546333186,0.0
1377641671245004806,0.0
1377642743623655429,0.0
1377643687480586240,1.0
1377643696867454977,0.06818181818181818
1377643743617114122,0.15
1377644453565931529,0.14285714285714285
1377644672458297345,0.0
1377644718381690883,0.625
1377645195681013762,-0.03363095238095238
1377645226823577601,0.45
1377645726272917505,-0.4
1377646255501934593,-0.03363095238095238
1377646577288896512,0.0
1377646927022538756,0.16666666666666666
1377647076675293187,0.0
1377647107423793154,0.0
1377647185370710017,0.0
1377648439740223492,0.13636363636363635
1377649521140719622,1.0
1377650013824823311,-0.02904040404040406
1377650655582543878,0.5
1377650977927430150,0.5
1377651247117787141,0.0
1377651553042108416,0.35
1377651708600324100,1.0
